,message,cyberbullying
2320,pahalı olduğu giydiklerini güzel zannediyorlar sanırım başka açıklaması yok saçma kıyafetlerin ,0
2321,zmir büyükşehir belediyesi nin sokak hayvanlarına yardım eli uzatmak oluşturduğu sokak hayvanları acil müdahale ekibi ni yeni araçlarla güçlendirdi son bir yıl içinde sağlık sorunu yaşayan bin sokak hayvanı iyileştirildi ,0
2322,geri almıstır üç kağıtçı yermi ,1
2323,vatanımız bırak parayı canımızı veririz dolara tapan pisliklere yuh olsun ,1
2324,sen malsın cidden malsın mal ,1
2325,herkes sizin salak mi ,1
2326,bunu üreteninde satışa sunanında alıpta kullanan vatan hainlerininde gelmişini geçmişini sikeyim ,1
2327,rezilliğe sesiz kalma bizim bayrağımız son türk kalana kadar göklerde dalgalanacak ticaret adı altında rezliği yapamsınız ,0
2328,askıda hain var giydirmek isteyen ,1
2329,lgbt ye düşman olan benim dostumdur ,1
2330,allah işlerinize bereket versin ,0
2331,rabbim bereket versin ,0
2332,firmalara örnek oldun kuruş uğruna ahlaksızlığı desteklemediğin tebrikler ,0
2333,allah işlerinde bereket versin nşlah ,0
2334,lk sıradaki erdemli olma maddesinin hkını veriyorlar ,0
2335,şte sapkın düşüncenin çoğaldığı zamanlarda alınan güzel karar ,1
2336,sapkın ahl ksızların ürünlerini satmayacağını duyuran lc waikiki ye kocaman bir alkış ,1
2337,kudurun ,1
2338,pislikler olmaya başlamıştı zaten ,1
2339,lanetlenmi kavim ,1
2340,zehirli yılan aynı bildiğiniz ,1
2341,işte yalancılar müslüman ,1
2342,rezilsin ,1
2343,kuduruk fanlarınında seninle sorunu var mert ,1
2344,rabbim yar yardımcıları olsun ,0
2345,rabbim khar ismiyle kahretsin inşalah ,1
2346,esad ın hayatta kalması zafer değil bir bedeli var ,0
2347,allah taksiratlarını fetsin ,0
2348,keşke sürekli bizim evde yaşayıp hayrına yemek ütü temizlik falan yapacak minyatür bir insan olsa ,0
2349,evden kovulduğumu twitle mi öğrenecektim ,0
2350,geri zekali ekrem ,1
2351,başı kapalı cennetlik fahişe ,1
2352,profesyonel yalancı ,1
2353,gündeme sokalım kansızı ,1
2354,eskinin paraleli şimdinin götgeni ,1
2355,arkandan yürümeyen ayaklar kopsun ,1
2356,sonun yakında ,1
2357,patates kadar aklı olmayan getirdiği ek vergilere yasaklara hizmet der ,1
2358,zaten almazdım bundan sonra asla almam aldırtmam ,0
2359,bunun gibileri birleştirseniz bir tane adam çıkmaz zaten ,1
2360,vatan bayrak diyen pis sahtekarlar ,1
2361,geri zek lı yobaz mal ,1
2362,bunun gibileri sürmeli almanyadan aç itler ,1
2363,senin gibileri iyi bilirim sümüklü dağ faresi mecralarda ötüpte sonradan altına dolduran senin orospu fitratliyi bunun içine koyacağız ona kursun atarmis bunu bicaklarmis hassiktir lan oradan senin sonun leşlere dagda orospu olmak yada sarı torba ,1
2364,bunun gibileri alacaksın dönemin koşulları yaşayacaksın bak bakalım dayanabilecek mi kit kafalı gerizekalı ,1
2365,senin gibileri idam edilmeli ,1
2366,bunun gibileri vallahi vatana mlete israf başka bişi dgl agzımı bozmucam yluya ,1
2367,bunu asın gitsin ,1
2368,bumu muslumanlık afkanistanda bunun gibileri acımadan öldürülmeli ,1
2369,senin soyunu sopunu sikeyim orospunun evladı bunun gibileri hadım ediceksin ,1
2370,çalışan bir kadın iş yerinde tecavüze uğrarsa tecavüze davetiye çıkardığı büyük günaha girer ,1
2371,çarşaf yerine mini etek giyen kadın tecavüze uğrarsa erkek suçsuzdur göz var mini etek giyen ceremesini çeker ,1
2372,çalışan kadına iş yerinde tecavüz edilirse günahı yoktur ,1
2373,karıların kıyafeti erkekleri tecavüze davet ediyor giysinler çarşaf tecavüzler yarıya düşer ,1
2374,embesil beyinli cahil insan müsveddesi ,1
2375,reco yine göt oldun ,1
2376,sende mi adisin itin dölü işin var twitter mk ,1
2377,hoşt destur bre gavat ,1
2378,katranı kaynatırsın olur şeker cinsini siktiğiminin cinsine çeker ,1
2379,numara yıldız geri zekalisin ,1
2380,deyer değil değer cayil değil cahil ,0
2381,pasa belliki senin oldugun yere zamaninda ulasamamis anani fransizlar sikmis sonra sen olmsun ,1
2382,onu ancak senin hıyarlar yapar ,1
2383,olmasaydı ananın üstünde gezen ingilizler olurdu ,1
2384,allah seni senin düşünen mahlukların cezasını versin inşlah ,1
2385,hayvanlar damacanalarda çarşaf giysin zaman allah ın öküzü ,1
2386,siktirgit amk işidli piçi ,1
2387,halde anan seni sıçmış ,1
2388,sizin soysuzlar kendi annesinin diz kapağından bile tahrik olan köpekler yine bir bahane bulursunuz ,1
2389,anayasayı sana hazırlatmayanların allah belalarını versin ,1
2390,piç yaşar hocayı kılıklı zındığı bir ziyaret etmek isterim ,1
2391,sen mal bile değilsin aq ,1
2392,bunun anası tarla gibiymiş demekki kimler sürdü tarlayı ,1
2393,manyak sapık dini kendi nefsine uyduruyosun şarlatan ,1
2394,bak senin peşindeyiz sana söz veriyorum yakalandığında yerlerde sürünerek hesap vereceksin ,1
2395,bluğ çağındamı halltiler seni ,1
2396,pis yobaz allah belanı versin ,1
2397,esnafın komşunun onun bunun tacizinden emdirerek mi kurtulmuş anan öyleyse nesebi sahih olmayabilirsin ,1
2398,türkçeni sikim senin ,1
2399,evcil hayvan mıyız amk diyo salak ,1
2400,öyleya böyle insanlar dikkate bile alınmaması gerekiyor zaten bli dinli bir adam olmadığı ,0
2401,lan siktir kız sana git diyor hala uzatıyorsun sapık ,1
2402,allah akıl versin ,0
2403,allah sabır versin ,0
2404,allah bereket versin ,0
2405,allahın rahmeti bereketi üzerinize olsun ,0
2406,allah akıl fikir versin ,0
2407,html dosyasını yeniledik olmadı ,0
2408,bana bir gelecek veremezsin hadi byee ,0
2409,nsanın aklı almıyor gerçekten ,0
2410,text kutusunun limiti belirleniyor ,0
2411,tweetin altına güldüğünüz karikatürü atın neşelenelim ,0
2412,allah sana akil fikir versin adam ,0
2413,twitter kapansın twtera yazan arkadaşlar ,0
2414,allah size akıl fikir versin sizin işiniz zor ,0
2415,parçanın kapağını şekilde değiştirelim bence ,0
2416,adam oynamazsan taraftar sahayı basar senin ayağını kırar ,1
2417,senin kardeşim olacağını bilsem anamın kafasına sıkarım ,1
2418,işte gerizekalilar in diramı ,1
2419,kafasız diyebilirim ,1
2420,türsen demen bile senin taş devrinden kalmış bi kafasız olduğunu gösteriyor kudurma ,1
2421,kafasız olduğun anlatamayız kemikçiler sizi ,1
2422,hayır aq çocu aseksüel değilim sadece senle sikis sokus muhabbeti etmek istemiyorum ,1
2423,böyle alfa laf sokuş görmedim ,0
2424,sürekli sikis sokus meme göt favlayan erkek iticiliği ,1
2425,sokuş var sokuş beni çeki rdeğim aqq ,1
2426,skiş sokuş zeynep tokuşa bağlamış çocuk ,1
2427,elleme okşama sikiş sokuş yok sefer ,1
2428,haksızlık sercanin bunlara sert sokus yaşatması ,1
2429,darkın sezonu bokum amk ,1
2430,taze sert sokuş yemiş matih merim surati ,1
2431,sikis sokus sahnelerinden olusmayan dizileri izleyen maldir aq bunun icin netflixe para vermiyor muyuz zaten ,1
2432,müthiş bir laf sokus adamı sikerler aga ,1
2433,yahudiler sert sokus yapmıştı ,1
2434,aa evet topitopum topum oldu canın çekti azgın dayı ,1
2435,aklınız fikriniz si kiş sokuş ,1
2436,tarz seylerle ugrasıp canımı sıkma benim isine bak ufak bi laf sokus ,0
2437,ufak çaplı sezaiye bi laf sokuş haberi olmasa ,0
2438,sizin laf sokuş şekliniz böyle ergencemi mantıklı konusamiyormusunuz amk ,1
2439,laf sokuş değil göt ameliyatı ,1
2440,ilkere kilo ülkücü dayinin laf sokuşu aklima geldi ,0
2441,sen utangaçsın galiba biraz seni si erler ,1
2442,hocam inceden laf sokuş öyle ,0
2443,evleniyorsun balayına gitmişsin kahvaltıda eşin diyor maymundan geldiysek diğer maymunlar insan olmadı ,0
2444,sakarya ikinci patlama havai fişek fabrikasındaki patlamamış malzemeleri taşıyan kamyondan kaynaklandığı iddia ediliyor ,0
2445,allah senin belanı versin ,1
2446,allah akıl fikir versin sana ,0
2447,ilk patlamanın atesi sönmeden bir allah yardımcıları olsun ,0
2448,lağım ağızlı ,1
2449,bunu evdeki aldatıyordur ,1
2450,bugüne kadar karşıt görüşlü olsa hiçbir bayanın iffetine şekilde aşağılık iftirada bulunmadım yeşil top bizlerle dalga geçen kimler varsa küfürde lerine asla su dökemeyeceğimizi bize şekilde ispat ediyorlar işte terbiyesizsin ,1
2451,ahlaksız edepsiz kişiyi hala koruyacak mısınız ,1
2452,bunlar böyle lağım ağızlı küfürbaz ,1
2453,sen bir şeref yoksunusun ,1
2454,şeref yoksunu ,1
2455,kumları tünüze monte edeceğiz ,1
2456,çukursun lağım ağızlı ,1
2457,rabb im söylediklerini sana yaşatmadan canını vereme inşlah ,1
2458,gördüğün gün yüzü haram olsun sana ,1
2459,kandil asenasının eniği cibiliyetsiz kuduz ,1
2460,lağım ağızlı levent ,1
2461,bazıları ahlaksız olmak ahlaksız nesil dünyaya getirmek büyük onur ,1
2462,yapılan ahlaksızlığı kabul edemeyiz ahlaksızlığın hesabı sorulmalıdır ,0
2463,cibilliyeti bozuk olan zat ,1
2464,aldatılmışlığın dışa vurumu bence bunu boynuzlamışlar ala geyik ,1
2465,ağzı ishal olmuş sahtekar ,1
2466,şerefsiz köpek tr olmuş ,1
2467,tam bir piç ,1
2468,bunları sallandırmak lazım ,1
2469,fetocu ruhuna lağım ağzına sıçim ,1
2470,bunların ağızı lağam kokuyor ,1
2471,boğazınıza kadar pislik içindesiniz ,1
2472,bunların parti politikaları terbiyesizlik üzerine bayan milletvekilinin ahlak dışı konuşmaları yakışmayan hareketler okadar vizyonsuzlar böyle ahlak dışı şeylerle gündeme geliyorlar ,1
2473,bunun kendini bilmez ahlak yoksunu tacizci kişilerden avukat hakim savcı olmamalı ,1
2474,olursa olsun tacizin tacizcinin tacize susmayanlarin yaninda olmayanlarin karsisindayiz ,0
2475,iğrenç bir insansın sen ,1
2476,türkler dünyanın sudan sebeple ölen insanı olmamalıdır ,0
2477,eşimin kullandığı ithal hobi ürününü biraz uğraşla evde ürtim internetten satmaya başladım bintl sermayem vardı son ayın cirosu tl dedi ,0
2478,gram altın tl olmuş malzeme müh arkadaşımız var kadar düştüğümüz duruma bak iş yine başa düştü ,0
2479,deki olaylara yetişmeye çalışıyorumdur ,0
2480,bune gıy gıy gıy beynimizi sikti ,1
2481,sikim böyle işi yaa ,1
2482,yapacağınız işi sikim ,1
2483,sikeyim yapacağınız işi beceriksizler ,1
2484,uzun zamandır gördüğüm bir rüyayı hatırlıyorum eski sevgilimin ailesiyle benim ailem tanışıyordu ,0
2485,konuşurken karşındaki insanın seni anlaması nimetmiş resmen ,0
2486,tam yıl oldu patlamış pirinç le tanışalı ng arada olsa vazgeçemediğim tek abur cuburum tuzsuz yağsız hafif lezzetli ,0
2487,yüksek lisansımın yılının sonunda artık alnımın damarı belli olmaya başladı baya baya fotoğraflarda doktoramın sonunda damarı çatlatmış olacağız kısmetse ,0
2488,eşimden bir sevgililer günü hatırası ,0
2489,yıl önce yalova nın stanbul un ilçesi olduğu zamanlar köyde yetiştirdiğimiz domates cevizleri büyükada satmaya giderdik cevizin domatesin ekmeğini yedik yüzden başımın üstünde yerleri var ,0
2490,vladivostok tan yola çıkmış stanbul boğazı nda güneşlenerek dinleniyor ,0
2491,gobek neler neler açıyoruz bekir ,0
2492,dünya şokta türkler sakin ,0
2493,üniversite tercih döneminde biyomühendislik veyamoleküler biyoloji genetikalanlarını tercih etmek isteyip aklında sorular olanlara elimden geldiğince yardımcı olmaya çalışırım bilimi öğrenmeye üretmeye hevesli müstakbel meslektaşlarım bana ulaşabilirler ,0
2494,bugün dekolte giyersen başına geleni hakettin diyenler var dün öner seyftin çarşaflı kadınların bileklerini görmek icin capkin bir rüzgar bekleyenlerden söz ediyordu bunun sonu yok iki yol var toptan kadınları yakın kendi kirli zihinlerimizi düzeltin ,0
2495,kötüsü olamaz derken gün kötüsü oluyor ,0
2496,deney yine tek bir koloni bile yok tane bile yok kontaminasyon bile yok kalbim kadar temiz bütün petriler ,0
2497,sevgiline mi sorsan soruyu deli insanlar ,0
2498,senedir aynı sate duruyor nefesim sate mi son nefesindi anneciğim ,0
2499,bir sonraki seçimde beklentim ,0
2500,evleniyorsun balayına gitmişsin kahvaltıda eşin diyor ben araştırdım aşılarda domuz denası varmış ,0
2501,evleniyorsun balayına gitmişsin kahvaltıda eşin diyor maymundan geldiysek diğer maymunlar insan olmadı ,0
2502,evleniyorsun balayına gitmişsin kahvaltıda eşin diyor beynimizin unu kullanıyoruz aşkım hepsini klansak var of ,0
2503,evleniyorsun balayına gitmişsin eşin diyor nöroloji teşhis iyi tedavi yok aşkım ,0
2504,benim kilolu halim bile hepinizden guzel ,0
2505,tunceli nin çemişgezek lçesi nde yaşayan ailesine destek olmak bir taraftan koyunlarını otlatırken diğer yandan ders çalışan teog birincisi mahir gündoğdu robert koleji girdi ,0
2506,şte gerçek başarı büyük gurur yürekten kutluyorum ,0
2507,adam mala anlatir gi bi anlatmiş emi ni hala anlamayan bi ri leri çikar ,0
2508,uf gün sorup durmayın şunu artık kendim ödüyorum kendim canım kendim ,0
2509,günün güzel haberi abd online ders alan öğrencilerin vizelerini iptal etmekle ilgili yasa çıkarılmıştı harvard mit dava açıyorlarmış birçok ülkede online eğitim gerekli altyapı yok ,0
2510,kanı bozuk insanları gördükçe midem bulanıyor utanmadan türk bayrağımızı koymuş bir isminin yanına bilmiyor atatürk onun asker arkadaşları olmasa bir devletimiz hatta bir bayrağımız bile olmayacaktı ,1
2511,evleniyorsun balayına gitmişsin kahvaltıda eşin üniversite hocaları yazın üç ay tatil yapıyorsunuz güzel diyor ,0
2512,şop demeyelim raf yamuk diyelim ,0
2513,aq duygu ozaslan barolar bolundu gun once ,0
2514,türkiye nin sorunu türkiye nin insanıdır ,0
2515,dünya yı yakarsa sahte diplomalı liderler yakar ,0
2516,karadenizde satılan biraların üzerine ilk haçan sensin yazmayı önerdiğim kovulmuştum ,0
2517,oturmuş gerçekten çizgi film izliyo deliricem ,0
2518,hamile bir köpeğin röntgeni ,0
2519,uyuyan kediyi uyandırmak üç göz kapağının göz bebeklerinin hareketi anlayamazsınız ,0
2520,yaşında gencecik aslan bir genç günde saat çalışıyor aç uyuyor et yiyemiyor ülkeyi yönetenler saray zencefli somonlu sushi yerken feryadı duyup boğazları düğümlenmiyorsa işleri bırakacaklar ,0
2521,antalya bir vatandaş hatalı basım tl ye bin tl lik teklif gelmesine rağmen satmadığını söyledi ,0
2522,bağlanmam dediğimiz şeylere düğüm olduk bizim yenilişimiz olsun ,0
2523,hayatı komedi sananlar son espriyi iyi düşünsünler ,0
2524,mutlu olmak bir şeylere sahip olman gerekmiyor ,0
2525,duvak açma yerini maske takmaya bıraktı ,0
2526,ribozom viral rna yı okurken ben ,0
2527,çocuklara türkçe çalıştırıyorum manav kelimesini anlatamadım hayatlarında manav görmediler fincesini bilmiyorum bütün zerzevat süpermarketten alınıyor kasap dkanı görmediler kasap süpermarkette etleri kesen kişidir anlatabildim ,0
2528,merhaba size yardımcı olabilmemiz tc kimlik numaranızı dm üzerinden bizimle paylaşmanızı rica ederiz ,0
2529,ünlü oyuncu naya rivera nın kaybolduğu bildiriliyor ,0
2530,emel yıldırım yıllara meydan okuyor ,0
2531,şebnem özinal şefik öztek boşandı ,0
2532,metrekarelik evden ton atık çıktı ,0
2533,gerçekleri er geç kabul edecekler evrimleşsin dört dönersiniz işte ,0
2534,geçen yıl evrime inanmıyorum maymundan geldik zırvalayan bir tanıdığım bugün virüs mutasyona uğrayacak galiba kurtuluyoruz dedi ,0
2535,bahçeşehir koleji fen teknoloji lisesi öğrencilerimiz dünyanın saygın üniversitelerine bursla kabul edilme hikayelerini paylaşmak üzere cüneyt özdemir in canlı yayın konuğu oluyor ,0
2536,zaman yaşamayan olarak dışardan olsa cinsel vb türlü saldırıya karşı kadın erkek demeden tepkimi desteğimi gösterdim bugün sıra kendim içinmiş şahsıma diğer kadın arkadaşlara yönelik bir tacizdir zihniyetli varlıklar asla hiçbir yerde barınmamalı ,0
2537,adaletsiz adalet bakanlığı defol ,1
2538,yaşındaki askeri öğrencilerden adaletin haberi var ,0
2539,verilmiş ak yarısı geri alın ,1
2540,doktora bak günlük kotası hastaymış ulan gelmişim ara hasta aldın kotan doldu aq ,1
2541,gözlerime acilen kezzap döksün aq ,1
2542,çekmece caddesi mevi yol çalışması nedeni kapalıdır araçlarımız harbiye yönünde yeşilköy durağı ndan sonra güzergahtan çıkarak gazi evrenos caddesi durağı ndan güzergaha girer ,0
2543,ünlü ranlı modelin yavru aslanı piton yılanı gaziantep te koruma altına alındı ,0
2544,oğlumun doğumundan sonra heyecanlandığım an ,0
2545,fatih terim yabancı kuralını başka taraflardan duyduk duyduklarımız yanlış çıkmadı ,0
2546,bilim kadının elinde bir sanat eseri ilmek ilmek dokunmuş ,0
2547,haysiyetten edepten onurdan şereften nasibini almamış sırtlanlar yine kendilerine yakışanı yaparak şaşırtmıyor ,1
2548,dündar ın yurt dışından iadesine yönelik talebin sonucunun beklenmesine dosyanın esas hakkında mütaa iddia makamına gönderilmesine karar verildi bir sonraki duruşma ta görülecek ,0
2549,tahran doğumlu bülent ecevit üniversitesi tıp fakültesi nde intörn doktor evrim ağacı yazarı genel editörü hayvan taksonomisini okuyup araştırıyor doğa gözlemlerini paylaşıyor çocukluğundan beri ilgilendiği paleozooloji konusunda kitap yazıyor ,0
2550,muhteşem yüzyıl hayranı cardi hürrem sultan ölünce sabaha kadar uyuyamadı ,0
2551,adana markete gitmek evinden ayrılan seda yü takip ederek elindeki cep telefonunu kapkaç yöntemiyle çalarak kaçan şehmuz polis tarafından yakalanıp çıkarıldığı mahkemece tutuklandı ,0
2552,evleniyorsun balayına gitmişsin kahvaltıda eşin diyor van gogh fazla abartmıyor musun anda balayı yemek aşk yatak hürriyet çatalımdaki çizik zeytin tabağımdaki omlet karım toprak güneş ben ,0
