,message,cyberbullying
4338,natodançıkalım yazanlara bakıyorum emek barış demokrasi halk iktidarı dertleri var ,0
4339,yaladiğiinizosursa alkışlıyorsunuz sıçsa yalıyorsunuz ,1
4340,günaydın yeni bir gün yeni bir hafta hayırlı olsun inşallah çalışan herkese hayırlı işler bol kazançlar dilerim herşey gönl ,0
4341,an biraz sinirliyim küfür edeceğim lan orospu çocuğu quaresma amk şarlatanı penaltı atamamak nedir lan aptal ,1
4342,çizgiler gelir hocam işin piri desek iyi iyiki varsın zorlu yolda önümüze ışık sınıf iyiki varsın tebrikler ,0
4343,üzerinde açız yazan tişörtlere sığmayan dombili tosuncuklar sizinde emek dayanışma gününüz kutlu olsun ,1
4344,seni dangalak seni bi aynaya sifata bak bakm meymenet var mi ,1
4345,son günlerde kendimi tutamayıp aşırı derecede çikolata dondurma yiyorum yemek yiyemiyorum mesela akşam yemeği ,0
4346,hayırlı olsun demek adettendir üzüldüm vla allah yardımcın olsun ,0
4347,anasının amına assın şerefiz piç kurusu ,1
4348,gerçekten başarılı bayıldım ,0
4349,benim sorunum makyaj yapıp yapmamanız değil kendini güzel iyi hissediyorsa şekilde ,0
4350,tebrikler çocuklar zamanlardan ,0
4351,ulan tudor gundur basaksehir calisiyoruz dedigin muydu ,1
4352,al bir manyak bunlar foseptikten çıkıyor anlaşılan kafaya bak kafaya ,1
4353,şabalak ömer zaten yerli uçak üretmiyor türkiye ,1
4354,şişko yanaklarımı yok edebilirim ,0
4355,ilk okulda hoca sessiz sinema oyniycaz kitap isimleri ben size kitap adi söylicem anlatıcaksınız dediğinde ben ,0
4356,amerika bir vakitte demokrasiyi tadacaktır ,0
4357,müzik eşliğinde makyaj yapmak yıl ,0
4358,dinle ağaçlı yoldan gelenleri mutlak aşkı duyacaksın ,0
4359,embesil insanlar aç borçlu hersey zamlandi ,1
4360,alkolü azalttım kendim kadar mutluyum ,0
4361,rt edelim katilimi artiralim lütfen ,0
4362,ulan andaval bulgara satılan arşivleri kör sağır lal sultan kabul etti ,1
4363,pislik mi kendine bak dinsiz imansiz insanlarsiniz bel alti vurup vurup ülkeyi perisan etti ,1
4364,kayapınar ilçe başkanımız gençlik kolları başkanımız ,0
4365,baloda sevdiğim çocukla dans etmeme izin vermediğin teşekkürler yloz ,1
4366,evlendiğinde kocasının imanının yarısı tamamlanır ,0
4367,abim eskiden uzak yazamazsin falan diyodu aralar aysena gerçekten bise demiyorum ebeni tersten gormek istiyosan ,1
4368,nasılsa bugün nüfus cüzdanımda adım yazar ,0
4369,sonunda senin ebeni sikeceğim yorum yapıp durma neyse engelleyim bok ye ,1
4370,ben ilkbahar aşka aşık olurum yazın aşık olduğum aşkla karşılaşacağıma inanırım sonbaharda dökülen yaprak ,0
4371,hayırlı cumalar ,0
4372,aşk güzelsin ,0
4373,be amına kodumun çocuğu gökhan inler irfan can orta sahasına orta sahayla bassan nolur gerizeka ,1
4374,yaya geçitinden çek arabanı andaval ,1
4375,spiros adamdır aksini iddia eden orospu çocuğu kumandandır ,1
4376,taşak yok ondan ,1
4377,kasim dünya çocuk haklari günü kutlu olsun ,0
4378,bir haftalık kaoslardan sonra bizi anca düğün paklar halay başı fandom ,0
4379,adem şansı yeter artık karşı taraf başarılı kabullenin artık bunu survivor ,0
4380,şaka la andaval ,1
4381,şaka şaka berduş takılıcam ahshsj ,0
4382,bir gün kendi evimde tek başıma kendi deliliğimi yaşadığım mutluyum yarın benden bir parça almaya ,0
4383,dünya tarihindeherhangi bir ülkenin spor basınına muhtemelen hıncal uluç tan zirzop bir adam gelmemiştir ,1
4384,genelde mutlu olmayı amaçlar okumayı müziği sever bunlarla birlikte sanata olan düşkünlüğünü zaten anlayabiliriz ,0
4385,harikasın prenses ,0
4386,harika bir orosbu karin ,1
4387,olabildiğine güzelken yalıçapkınları flamingolar kuğular binlerce pelikanlar ,0
4388,allah belanı versin lan gerizeka orospu çocuğu siktir git lan takımdan tudoristifa ,1
4389,lemuryalı aşifte azize ,1
4390,tweeti retetleyen sayfamızı takip edenler arasından kişiye kitaptan oluşan nazım hikmet ran kitap seti hediye ,0
4391,sonuçta şerefsiz adi alçak hain minyon cillop buz mis aşifte birilerini dışlayac ,1
4392,onlar olmazsa anlatırız yüreğimizin hafiflediğini kuş olduğumuzu ,0
4393,şeyin bittiğini düşündüğünüz bir an gelir işte an başlangıçtır ,0
4394,maicon mis pislik yapiyor ,1
4395,şimdi olsa bak sermiştim onu seyredin tekme tekmeye getirmiştim cenabet geber orul orul orospi evladı ,1
4396,hayırlı olsun inş ,0
4397,tebrikler üstad süpersin ,0
4398,keşke ergen olsaydım koluma faça atsaydım öyle bir arzu gülmüyorum böyle şakalara komik değil koala şırfıntı bozuntusu ,1
4399,beyinsiz olduğum beynimi hissetmiyorum ,0
4400,ülkemizin kitap okuma oranı artmış aralar öğrencilerin vizeleri var yüzdendir heyecana gerek yok ,0
4401,anten misin veled ,1
4402,cerrahpaşaduruşu nisandan beri süren seviyeli eylemdir ,0
4403,okulda sürekli izlediğim bir çocuk var ben çocuğun gülüşüne fena düştüm ,0
4404,kimin dediği önemli değil bir kadında olmayan cesaret güzellik seksilik sizde mevcutbu ,0
4405,etrafımdakilerin kadar oruspu çocuğukaraktersizyavsak köpek olduğunu gördükten sonra canım acımıyor ,1
4406,olan sürtük orospu ruhu var ,1
4407,ananı sikeceğiz hafta kahpe galatasaray ,1
4408,tabii eksik ibo barzo insanlarıda koymak gerek ,1
4409,suudiler sinema salonları açıyormuş ,0
4410,sen kimsin beni görünce gözlerini deviriyorsun bücür ,1
4411,gerizeka ricardo andrade quaresma bernardo ,1
4412,çocuk umuttur sevgidir ülkenin geleceğidir dünya çocuk hakları günü kutlu olsun ,0
4413,damla istediği kadar merveyi yensin önemli değil var önemli biliyormusunuz survivor cesurların ,0
4414,beyazlar içinde güzelsin meleğim canımın içi işıl ışılsın parlıyorsun prensesim ,0
4415,beyinsiz insanlar beni yoruyor ,1
4416,ak partili olmaktan gurur duyuyorum ,0
4417,he gardaş sen seyi biliyon aman ha sen türksün baska herkes gavur paylastigimi cok iyi biliyoru ,1
4418,fazlasıyla soğuk gözükür samimidir ,0
4419,onun amcina saplarim yara mi fahişe karını istiyorum azdim iyice ,1
4420,sen yılışıkyelloz insansın ,1
4421,tarihten çalışmadığım halde almışım mutluyum baya ,0
4422,içerikyok hatavar değiliçerik yoksa işte bir pislik var demek lazım üstüne üstlük gelen evraklardaki imei gele ,0
4423,atimmi şarkı söylediğimiz videoyu kanatıymı kulaklarınızı ,0
4424,ayyaş deli biride pislik sürtük rahat durmazlar bebeğe bir olmasın ,0
4425,başarılı bi ameliyat sonunda kendine geldim şükürler olsun arayıp soran herkese teşekkürler ,0
4426,tatilse tatil ,0
4427,kız yelloz bücür tipinle ben seni cdiye alıp nefret bile etmiyorum sen kadar takıldın bana ,1
4428,bak bi yer var insan yere ulaştığında bir eskisi olamıyor yere zaman gider bilinmez gi ,0
4429,peki zayıflayacağım diyip günlerdir çikolata yemeyen ben gün çikolatalı dondurma yemem ,0
4430,yemek sanat içindir ,0
4431,şerefsizin karısı kapalı değilmiydi ayrıca lüks hayat yaşamaları normal burdan çaldıklarını harcıyor adi pislik ,1
4432,ilk hababam sinifi yılına dayanır kitap olarak rıfat ilgaz yazmıştır ,0
4433,abhi sarhoşken komik tatlısın canım ,0
4434,zina eden şirret insanlardan intikamımı alcam başka istemiyorum ,1
4435,kerim yarrak oyuncu son dakikalarda kopmuş maçlara girip gol atması onu iyi yapmaz keşke ,1
4436,yeni bir kız arkadaş edindim tanıştığımızdan beri makyaj konuşuyoruz alahh ,0
4437,hassiktir lan liboş ,1
4438,ben sana aşık oldum ,0
4439,akla baska birsey gelmiyor embesil icin ,1
4440,makyaj seni değiştiriyo diyo ulan hasta mısın değiştirmese yapmayız zaten ,0
4441,yarrağım prosedür gereği başvuru yaptık sonucun bilmiyormuyduk dingil ,1
4442,bir senin dostun yok kız sana saçlarının paçoz tipinin kaşar olduğunu söylesin tabi sen haklı ,1
4443,hikaye yazarı sensin amk neyden bahsediyon başyapıtların var birsürü dürzü ,1
4444,onu diyoruz maçı tatil ettiyse oynayıyor öküz yüne öküz hoş laf yine şek ,1
4445,kilo vermiyorum ülkenin şişko kızlara ihtiyacı var ,1
4446,sana uyguladığı taktiği bana uyguladı kahpe gerçekten orosbu cıktı ,1
4447,eski sevgilim biosuna tarih atmış ölmek güzel bi bahar günü seçmişsintebrikler ,0
4448,şevket çoruh mesut olmaya hazırlanıyor ,0
4449,kendiyle çelişiyor andaval monarşi yönetilen ingiltere kraliçesine methiyeler düzüyor ,1
4450,harikasın kubilay iyi gidiyorsun devam et ,0
4451,alihan ın zeynebi koruması aşkla bakarken gözlerinin içi gülmesine karşın bir şarkı söylemek isterim ,0
4452,herkese merhaba savaş müteci konulu fotoğraf adlı kısa filmimize destek olmak ister misiniz ,0
4453,hassiktir pezevenk ,1
4454,böyle siyirdi berduş ,1
4455,kitap sipariş edicem muazzam mutluyum ,0
4456,kağıthane axis teki sinema salonları be kadar kötü ,0
4457,lan denyo sıkışıp kaldınız orda ,1
4458,ağla ağla kadar be angut ,1
4459,ananı sikerim işte ,1
4460,insanlar boşuna bütün zorluklara rağmen ders çalıştı ,0
4461,evde çikolata yok allahım çıldırıyorum ,0
4462,demin bir twiti rt yaptı bende gördüm ibret verici kadın iç çamaşırım yakışmış sormuş tam yorum ,0
4463,tatlısın ,0
4464,kız senin estirdiğin rüzgarda ben anca ojemi kuruturum paçoz çekil şurdan ,1
4465,diyon la tirrek ,1
4466,seneki ilk ümü almış bulunmaktayım vatana millete hayırlı olsun ,0
4467,sen karın dünyanın şerefsiz kişiliksiz şahsiyetsiz aşağılık insansın ,1
4468,benim beklentim seninle tanışınca birden deniz seviyesine indi sen hala özgüven kasıyorsun cibiliyetsiz ,1
4469,yiğit ağzina siçarim veled beni delirtme seni adam yerine koydular adam ol ,1
4470,türkiye emekliler derneği şube başkanı hüseyin ekmen beraberindeki heyetin hayırlı olsun ziyaretinde ,0
4471,tatlı kadın batıda sana çeksin emi ,0
4472,böle sikerim ananı cici oğlan ,1
4473,cimbom kazandı mutluyum umutluyum bilginize ,0
4474,embesil embesil işler peşinde insanları görüyorum yine mide bulandırıcı ,1
4475,fesadçı gerzek mahlukbeyinsiz hariciişid kafalı zırzop sen git israil beraber ol ,1
4476,kardeşim tek derdi makyaj erkekler olan keko bir kıza dönüşüyor sanırım bilimsel adı ergenlik allahım yardım et ,0
4477,hakkımızda hayırlısı ,0
4478,show yapmaya geliyor oglum sevdim diyo bizim dombili hala saldiriyor utanma arlanma yok hicbirinde ,1
4479,bunun galasında sinema salonunu tarasak ülkenin iq ortalaması artar ,0
4480,zaman değişir duruş asla cerrahpaşaduruşu ,0
4481,şimdi telefon açsam sana sesini duymakta yetmiyor ,0
4482,günde üç şeye teşekkür etmeyi öğrendiğimden beri aşırı mutluyum ,0
4483,gururunla geber gerizeka ,1
4484,yahu sayısalcıların yüzde sikik bir beyaz yakalı olacaksın alıp veremediğin var sözelcilerle hollyod şımarttı bunları ,1
4485,yaşamın bana verdiği iki ders çevreni gittikçe daralt gereksiz kalabalıkların seni üzmesine izin verme ,0
4486,sen tam kahpe takım taraftarı yorumlar yap sonra tarafsız gazeteyim admin ben senin ,1
4487,kadar zarif insanlar şeye kırılıyorlar ben bildiğin kütükmüşüm meğer ,0
4488,rabbim mübarek günde ordumuzu polisimizi sana ihtiyacı olan klarını muvaffak eyle ,0
4489,alçak avantacı pislik ,1
4490,zırtapoz dinazor hıncal ,1
4491,birtanem söyle canim istersen iste benden ,0
4492,tek vasfı verimlar davranışı olarak bir pozisyona gelen aşifte başka vasıflı insanların hakkını yediğini taci ,1
4493,sevgili andaval ,1
4494,sersem gibiyim uyanamıyorum amma biçim rüyaydı he ,0
4495,gönlün kahpe tutsaksın arkadaş ,1
4496,dikkat edin kazanamsa intihar eder ibne ,1
4497,hayır galatasaray dan aldığın para yetmedi mi ida oynuyosun bizim gözlerimizi kanatıyorsun kahpe tudor saldırgalatasaray ,1
4498,vay amk vatan haini seni etek giy sen pezevenk korkak ,1
4499,televizyon izlememekle övünenlerin ben ta amına koyayım yaa televizyon izlemiyosun napıyosun amcık amcık instagramda falan takılıyosun ,1
4500,kilolu kadını bilerek seçiyor aşağılık herif ,1
4501,polyanacılık oynamıyoruz kardesim masumluguma bakma ebeni bile sikerim ,1
4502,iyiki doğdun bebeğimm süpersin ,0
4503,selamın aleykum hayırlı işlerr ,0
4504,inanılmaz mutluyum an mükemmel bir çiftsiniz ,0
4505,harikasın bugün kankiş ,0
4506,aylık evlilikçocuksuz boşanmaeşit kusur yıldır nafaka ödüyorum takılarıda götürdüdüğün borçları bana kaldıylisans eğ ,0
4507,hayatımın anasını belleyen bir gece yasiyorum sagolun orospu cocuklari ,1
4508,günaydın lider taraftarı diğerleri ,0
4509,bize izletiyor bunlar ,0
4510,herşey gönlünüzce olsun ,0
4511,güzel marka giymişsin onu instagramda paylaşmışsın bide etiketlemişsin süpersin ,0
4512,he ben takipten ciktigini goremiyom andaval suratli ,1
4513,bugünde mutluyum diyeceğim günler gelsin bir an önce ,0
4514,harbiden terör yardakçısı pislik hangi partiden milletvekiliydi ,1
4515,özgürlüğün şüphenin dostu ol ,0
4516,irem sen güzelsin öyle ,0
4517,tayt şal makyaj bizim tesettürümüz değildi yazık güya testürün yaygın hali oldu desem anlatsam bilemiyorum ,0
4518,sağlıklıhuzurlu musmutlu bir öğretmen olmak çocukla çocuk olmak demekti öğretmen olmak minicik yüreklere dokunabilmek demekti ,0
4519,iyi fikir tebrikler ,0
4520,gerizeka mal ,1
4521,mutluyum herşeye rağmen yıkılmadım hala güçlüyüm ,0
4522,bekbele mahallesi nden iskenderun belediyesi teşkür ,0
4523,milletimizin kalbinde yaşayan demokrasi şehidimiz adnan menderes in adını taşıyan izmir havalimanımız bugün hizmet ,0
4524,gerçekten orospu çocuğu adi aşağılık herif haklısınız fatma hanım ,1
4525,herkese iyi geceler sana değil mervelere gidip vermelere giden kız arkadaşa borç verdim diyip karıya giden lavuk ,1
4526,yarın sinema salonuna böyle gireceğim ,0
4527,provokasyon sağol canım ben almayayım cerrahpaşaduruşu ,0
4528,muhteşem mükemmelsin harikasın süpersin ,0
4529,sen bütün iyi yüzücüleri gönüllülere topla sonra haftada oyun havuz koy ben olsam ünlülerin yerinde havuz görünce ,0
4530,cumhurbaşkanı milletvekili genel seçimlerinde yurtdışındaki vatandaşlarımızın bulundukları ülkelerde oy klanma ,0
4531,at anneni teyzeni zorla bagırta bagırta saclarını asıla asıl amlarından siker döl içinde bırakır kirletirim ,1
4532,kadar ortak yönümüz var domal bakim sen şöyle ,1
4533,esra hanım teşekkürler evindeki güzel davet ,0
4534,merhaba canim ,0
4535,açık hava kısırganma tatlı su kayası kurallaştırma ,0
4536,çikolata yemekten asla vaz geçemem aşk bildiğin ,0
4537,pis travesti ,1
4538,pislik dünyadan bir güzel insan göçtü ,0
4539,artık okula telefon götüreceğim sıçarım sizin kuralınıza sevgilimden ayırıyorsunuz beni ,1
4540,ailenizin sizi ellerinden geldikçe şeyinizi karşılamaya çalışarak ylarca okumaktası emek harcaması bir meslektir ,1
4541,andaval adam allah beyin verirken nerdeydin amkun oglu ,1
4542,bana diss atıyon bücür ,1
4543,hayırlı sabahlar ,0
4544,arkadaslar uzun suredir yoktum hic öldun kaldin mi bir yarragim soran yok kadar serefiz olmsunuz ,1
4545,kendinize depresyon itibar kaybı teşhisi koymadan önce çevrenizdekilerin aşağılık insanlar olmadıklarından ,0
4546,hafif zırhlı araçlar tankla devletlere meydan okuyan güçlerin sonu pek hayırlı olmadı ypg nin aynı safdill ,0
4547,amk çikolata aldım kabında böyle çikolata şelalesi falan akıyor kekin içinden sonra paketten çıkarıp bir ısırık aldım ,0
4548,paramı kedi mamasına harcadım mutluyum ,0
4549,reza yi kahraman ilan eden embesil güruh twitter mesaisine başlamış umarim sadece aktrlerdir ,1
4550,ben yazayım kardeşim ayıp ediyorsunsüzme orospu kendisisürtük aşifte dersen deyolun önü ,1
4551,yordun beyinciğini bunu yazmak algı yoksunu embesil seni ,1
4552,yalancı pislik şerefsiz adamlar hala aramızdalar mağlesef ,1
4553,bence dizi yapımları türkiye nin başarılı sektörünü oluşturuyor ,0
4554,cok şükür ,0
4555,yavşama cüce ,1
4556,üç dua vardır kibunlar şüphesiz kabul edilirmazlumun duasıyolcunun duası babanın evladına duası ,0
4557,ulan amk ,1
4558,kardeşim buna bahar şenliği demişsiniz bildiğin düğün yeri ,0
4559,herkese iyi geceler sana bok suratlı sevgilin söylemiştir zaten ,1
4560,sabır şart altında allahın istediklerini sürdürebilm ,0
4561,antalya piyasasına ömer kara isimli yeni bir konyalı giriş yaptı meydan gazetesini kurdu ,0
4562,orospu çocuğu kumpasçı nazmi ardıç ın karısı tutuklanmış onu yazsaydın ,1
4563,üstadın ifadesiyle yeryüzünde adalet varsa kararı red hükmü nakzedecek bozacaktır ,0
4564,bir aşk filminin fragmanı değil mi filmi üç hafta sonra yayında ,0
4565,andaval andaval ,1
4566,işçi kendi yaptığı iphonuadidası alamasın lan dalyarak siktir git lan sınıftan sosyolojiye giriş dersini alttan alacaksın ,1
4567,ingiltere sağlık bakanı bilgisayar hatası sonucu onlarca kadın meme kanserinden ölmüş olabilir ,0
4568,sevipte ayrılanların hislerini anlatan şarkı ,0
4569,olum siyahi herkese kaç santim soruyorsunuz manyak mısınız ,1
4570,türlü orospu çocukluğu yapıp masum takılıyorsunuz aldığınız nefesin amına koyasım geliyor ,1
